value,web3 address
9911143,0x94497D9D3F78555DD7D30963087fba75225C9208
10000000,0x346bb127d5A749CBea42BFaB00216DB171b3AE46
8066000,0xD3741269aFD9fDcA819Fb2e80CbE5313e31d4A6A
10000000,0xcA332DB422b265d804BebCb61D037f0F2Dab5F80
9911798,0x421087B8a18424B5A8A1d71bc060086a34bBf91e
101894,0xF9bb5e3D8C60C3c40717FaaccFe3C5f8660d34a1
10000000,0xaC201F738b680Dd54fbcC9B9a5B28675FdCE4b67
10000000,0x71cE27e564eF18eB811139FdD877E8f5b90892D2
10000000,0x0b0036fde7180a3ae5bdd5c4edd9761974c6c370
2947838,0x2B2DB9d3a5BC993159eBC5A755E81741d26b7dF6
1964035,0xcbA75A0a8151B99D6911c541e1feB2527CC305f5
10000000,0x3587B15f7865D4F3F5cA15D29d197bB2f1E6309d
10000000,0xE3899e668bF6ef2Ae31d5eD0EB6fA4c3D57D942f
10000000,0x1397bB4c96AB4BF5DfF1d85d8dC664b19B0d11D4
9952868,0xB974e45153D940d5AAA45f39a1d7b421e0f88B0A
10000000,0x589079F57c6aD630bbcDbd93B9933FA0De2be34a
1000000,0xD865bc9E78077201bdfa2a086C159b921972c7ae
9000000,0x62af254964aD0005772C106AE3fc294c3E5b4d83
100000,0x0C9A4546Ae57BeB1A321703d88395A9eEA61B8E7
488121,0x78e46766E76c36B9559b677e0384F2D7F4bC821A
3200000,0xc8fB2E1Bc7A5BA4eF38717435Db413F4A9833bAB
10000000,0xfdff93e51e84dD47B8D5b60818B4D09914bF5330
10000000,0xB596A2C0825f1627e54Ef81A73FBAF461638ED63
10000000,0x0007448f4bA168E24c35F835eEfA1a76587D691D
4069956,0x0AdCb5DdA1bcbd2556d4aD838e979C552276A9Df
10000000,0x6578A51383f34D95AfDC72E90F5C705FAf25Dd92
10000000,0x104562bFddadE5F08582eCf2A4Cd61A3759696fA
5071838,0x3df844961fd97cAEe15AeE528d318535bc1b4bf6
10000000,0xaD1Beecf6987824223385B610bde05c4Ca2c601F
10000000,0x9D618befEE139339C32e6961315Ff7Fd754e18c7
860167,0xBF4A2729db12B3E3fD6edE6547f07B9fa25bc369
10000000,0x4A4D1Ff70e8b5ecb2a9A73Bc096EeFE13445e51f
403129,0x5648A3Ee6d45c7081374BB48EFAecDE1E4dE3A2A
10000000,0x95A27e93aD8e3E309abb85f93e5ceb856255B0da
10000000,0xdF57d7EEA43d6253a179468eD65B015E0E211F3A
1468968,0xe03873571e2842315FB31f1B1DBFcDE107391809
646516,0x68C562911320fbEa8dd87Ce95e9eC5DD580743f2
4200000,0xc0B6e7B9Ede8A01d3855063Cda5eBD3fBBD0646d
20000000,0xF951973857C9CC33F1D1983b89DDd766F700449F
10000000,0xDA455d3fc97071069839946048aaaA6E24824e71
9980797,0x0b25F8417971287f9173A2463544bDb241f1d431
9950000,0x8bc3491E7D5AE64ebb59f6A1D2d19d89b166021d
10000000,0x44391698d53a0179729f7A86682D7dD809989Cd3
10000000,0x4C5039450080B25275E83029F9A166fc23E49a54
10000000,0xD28aAaCAA524F50dA5C6025CA5A5E1A8CbF84647
540641,0x4e63C6773af96959aAC7271743cF44De41e6cd76
1995873,0x3d91ad906C3969f86C588C988F721d5a735c6f81
5306316,0x44158fCB47B9aB5e4f022344c694A33EAE441646
10000000,0xE77A30425daE8D6532480D2C0d94AACc51fa2992
6156956,0x38bF9A308914416279B2fe268D9843fAa6416345
7387598,0xa808903c900e9a51a919d0c91cDD086046CBF671
9913400,0xB5187253aD9E7b8DE8206D40BBc6546347A5aD95
10000000,0x0CbE6229AA97CcDEEebD9418A25d07b27fDbF089
280000,0xc98B76786c740cE91F22AB5c8a44B7cF34dE928c
10000000,0x3E8dA3Cb413BFc7CA654619194af39e12103C6ef
2260489,0x2907420c93aa200D654F198d55C51544A8128479
10000000,0x0C737C708f2e7B200400889498E4254aFc97360c
10000000,0x504185dea7B9f7de7529F802977f32E8137444dd
10000000,0xd15c7650bFF049996f88A73f77E4BC31CD89B0fa
10000000,0xFC69C8446fb883134E7077b88519d0118F014864
10000000,0xC81b2210D47195b03084eb7365568bE2d64796E2
5225004,0xd2f769e6296BDF07009442b4E9fef222D3239d4c
714999,0x0c0ECA310cF57997693C8417Df1Ccc0729335645
2000000,0xAe62dE1Fcc66Ee51D1c190848E87F2FBC267672E
9969033,0xaF44e345b77Ff2131B1c21F423B9eadfa913E072
10000000,0x789Db08Cf846c441BE984DF68A9Dc63d55391966
10000000,0xf9fc6ed4ef77F0eb879fbBdFBe7A4fa57F9d6aDF
10000000,0x2A7ed74BEe953D0bad7eeADcE84A6C8757fD10AD
9814932,0x190a031CcBD45ABCF1B751CdBc20646FFC2bBdA9
10000000,0xB73C26Aef250eE21c66EDA078246c7Fb6D18A3b1
10000000,0x63bf3DeA87743b197F5fD37e5715840e63A882CD
10000000,0x3D3281a752045Fa6af2efB7E85Bbca10377A9156
730247,0x79d3dc7cfb8c2edfe274c40cade8e6ee019cbe4e
10000000,0x73302eDCFF6146F09e3c2c5ad6bDDb8D477FdD27
7950547,0x8F3a35405F4fAD547c1DDAc898322616659724dF
1000000,0x3E63ecd40FC796Bb0ebc67352A2Df5b2CeeE9c80
4075240,0x7FD733A5e4B4F0Cd51E85d53199594c057fD2d46
10000000,0x672cE5af0656740E9fa146B00FA289783F2c9148
930797,0x01485557C2BC6E26c7187ff4cC38d5d9474405D4
3594638,0xeE4c633368f1fDbC0Be5845C32Dd592C40368bb0
10000000,0x11Df692EacF77924eA1CeF5f8EFC9A528319A743
10000000,0x4cFAad728dC4dDE0139041bD9ffd395656f7c04e
10000000,0xDB1c77BC273ae80077a930DfA75c72D3800Ca507
10000000,0xCF52f1402e73418BC5E6AccBD246EE8Dfb055605
10000000,0x328d1e65f65B12FD3F76fBAA3afbC116402892e7
605517,0xc9E393aA3Dd73188D4cb9CaAC3466da8FE2B98c0
4250000,0xC52B32709966fCcB9179AD9C3c794A2F76580f96
10000000,0xD6009b6A5F9dBeeA3CdaC73af649C662a5d9bdE3
10000000,0x9d576ac210F3d07A3302D1EaF171663AD8fc8ee2
10000000,0xFb9927193DEC3E08Eabf36289f5882d51501d166
1159087,0x12ea181F95cFb843C1f6986bC81a8EefD607757A
10000000,0x523fb6a39d873569b9d0ef60ac98da8cf31f9e16
10000000,0xfF46559C6B37AF5Dd893609e7216Cd783469a51b
599100,0x2422Bc294552a3e10444112946C582d432cA45a2
10000000,0x78bf83B63D920b3611881029925FA1A4f88072c7
1054386,0x82244E88A07Cf96BEFAE71D794472262b1B477b4
1000000,0xC9ebCC2330C68Ae1Cb74A11641832c74EB86FBFC
9743367,0xA19d373842d47F8f6411336112Cb94237Bd7dbcb
10000000,0x73494C7F53747fea00818d4648E5df2F8659EB28
2049725,0x595229ABE6CA357d5E14BAfa573694fC67F46Ccb
10000000,0xa7c08d371BdA083500fc223743761FDf86431C03
10000000,0x9427A3ab16b56d9d595a0f6566C7ea662300Cb46
1151015,0x6CE55CaCA95a00E938EA07a3Ca38f2C941Fe917e
2520686,0x7Af7cA67AA827F58e0659C52a641aeE55a43B535
1100000,0x8bA38f0b586ad876305A66e7cCC96FEb9F77925A
10000000,0x9D53a9b37E017C062fb05A0dC299650c759E3ef0
10000000,0xC401ba1d9D92858D490c76740f288AC6d93B03B1
10000000,0xf3adb56d94382c50ad9d221591351d8a7cc9e1b6
5861121,0xf45588fa8778A23E78543bfCbEA279F2336424C0
10000000,0xF717DE042875d40e81eabAc18Fd4B7B73b549c4F
10000000,0x8c81b1Bec0D8046C177b415086F5dEd2d0162BA8
1000000,0xDF9283aE052768b3B054De860Ca484836a474F53
1980000,0x260865391d9259fB7ceb52Ef41bEcAb9dF5ABda7
1928600,0x82c6FE05194c2B9b87B50949f4a648D5DF26CB50
10000000,0x5d9bF1B79A2179bC1Ca2FD429681533b9180AD47
10000000,0x9aD2AfB77FD40705c3f55f5f2d8B5Ea8afb4BBDE
2781260,0xd4Cf8f8b980e1288c9E9bb27DA4825f8f11AA49b
161833,0x41466025789ee74e03d53b2F18Ca355C51E0f9d6
1853666,0xbd5fdc115f7f6f884b035362b76cb8b60ab4b3fd
1006900,0xB70B74b5cd23Ec32602b27C5618ca6721a30Ae1b
20000000,0xe54595EF4A00a544E149a1B9076dC37De37ee578
10000000,0x0C149119166d186299A8894a596106743f280B22
9943631,0x6b3c72DFf64EaCa1b07183A48eeC4aed3Db3779F
10000000,0xf8dAf5A60FD7982542478146d23c3b66b902B49D
30000547,0x5a9cCd6EDEfEa1526D49F91A1a78D3c0E70b0649
9967798,0x88baa8E1555A3CfeB125eF3da3d5E88E633F865D
20000000,0xCa3289529ae8E97F96e88C2eB50BA09CF24c429a
10000000,0xc6Fff7543776c609e977110A1E566fD93F91cCd1
400000,0x75611b2b4CE92dF34ECFB3f84F7751d0dEe92162
10000000,0xC7f78348738fE1e745079319AA98974aFbCF154b
149282,0x6b6316800ba2549f5DaDf9d584371cb35E06b6D3
2968246,0xe3A6BE1C662B7DF24564D56b7D6f5a25937d9771
9000000,0x064d2FA793858e45bd532f02eF385962e7134Ee7
254516,0x93ae948e9Aae99406f4ddD0e3CfD47cd1b599C2a
2100000,0xe648bdAf21943A7AEb8Ee1A745Bf323cB570DCE9
300000,0x120df6A809215EB2c3B417d587Dd0400e9b4495F
4208971,0xf768CfBF0718C1DD9041DE56B320Cfc4B1C867B2
10000000,0x3B12C66896Ee7c34628B0c18b347aA4dA5d5F74A
9473831,0xbF343e8a4cddBE6a305739C426EB485ba79E1f5c
10000000,0x0b65f3f92bDe7f90614b5c505ed2F0A646eEdB90
9878800,0x94091cbF9959A0322ccb63f5674cDA6211F7E4Ac
10000000,0x477028BaDABeD2965966c7E5d47f174b912e8817
1199793,0x86Aae001F726D0Fe13d07D3A526510485403380F
448500,0xA42103aDEE9104cAd52a95EeD0fFef006f3A37cc
10000000,0x2965ab876A6744bCDd2e48C6DfB0caA4493ea0D4
10000000,0x63bB872b4878324d5767767EDe3F74717d9256c8
9976550,0x1a1ba91d8B04c5B34bcEbFe5091d0f325C5387Bf
500000,0x074858AD7602E9B645AF7bF743764004A20d279a
7662281,0xDe7ce838E5588D2d56C499C46F6c8eF616870600
10000000,0xaC85e20EB3Afc1C313860D757417D446b7642Ac1
1210000,0x85d3cb815548de9150d9fD42FF902c5c29Cc6036
2640000,0x3549F3373c04152e749c88d69d4B971B31C47Ad8
10000000,0xA5c4D48192b297F405928a3d5eC413b586060c0E
10000000,0x3A0C33224B997FFCF6F56F8b56aB300E40414905
10000000,0x05768d66b343C78cd97Fa0ec8Af168efa65BFFdD
3092296,0xA2Dbd3Ca3E68b3b155f02c4a5c0d80F32DF1361E
10000000,0x5CD46f3c574873aFd8b48849f7dfE5C33D79f839
2193932,0xCF1904376f0f28f1A39bdeF4F3fe185EF1C6AaA2
907297,0xbBa417402Aa7c85c57F57725AD88aA8AcAF6eda6
7984814,0x005616688ac566937c015add4e490135203b8845
9900000,0xc88EbCB1E9490bD293774f18B1e426b8F87AD524
1500000,0x4435b94720BF6857c650A9E753975aA8B1613DbB
3275010,0x8a5187A77d3896C18dFE48C4B34Dac0a9eEEb89D
4104900,0x52bfce1238EbF8FAF5FD7131F71b02Fc74113D05
2505132,0x7525e5dE814599B2EEa19774946454bd4a93395F
10000000,0xdF720E95e79ff7e71D58B0d6E804F58819f2155F
10000000,0x99930fB80543D2c7A7Ead7725B39873031ea7BE1
2387769,0x538Ea7ec6e057cC5313a369fb9a3231EFF38a8b2
10000000,0x84Bc9B47AC8947bC9DA1e0Fb7680B50Ac19a7356
10000000,0x7Ca7fBc12E86DC564b70e6b4D440744f400106A8
9940000,0xA30be8b4a7DCE0C5746ad5494F154Ab93147EDAE
10000000,0x734485427F887CdD1b7dC0E4E73CA9D09A85d7Af
10000000,0xcaf252dcf1d6f60d079b55684f301043261a6738
710000,0x1cA885A1E72EE6ABD00bF2FBE9a01836e0A7b3BE
10000000,0xbd312e40d629c631095764c13badeffbe7a01235
2450000,0x0434A00408F0A60F8D2916e347107Bb6f18b63E3
4595350,0x973b3b994D959c821C983B3E2f4383F931048C86
10000000,0x32c886D2D90019cC8929ea53EAFDE5cECE5e1494
2000000,0xDf08aAa381631eb6463a014b9305c091c453525C
211000,0x2C31b91673cea1761377125BA2bb521436E4C6d4
10000000,0x8325B8005b99eb01B6588A4414539e047179c9E4
10000000,0x70FC21DFd7a4a9f0330E4792e9C9D63Ea892A3F5
1152771,0xB753b89722a1969D3850c37D05333aE592302412
10000000,0xb9d163B8a70FE6399194bf106cAEa018548a47c4
10000000,0xca448d4FB03b29B33692A314B8D4DEAA6fb3f221
6950000,0xDE8F120De85c410f176e96807b1b4466BdAC2617
10000000,0x0544A863c353A33717b29C56c90f6b19ebD28C4b
10000000,0xC73Fcb188D6Db8683DDee2bDb451425D7B66f8e1
8934600,0x9E5d2Cf4d084366a3F31E31971A78AB3cAA5aed2
10000000,0xe198ccde3380491eb8d9D4A54b82a52B7cB6b806
1650000,0x96dA5Eb46C71398f0c8750A671FcD3dc21cFbB40
10000000,0x17Bc58a1c2A048cddcA51eeE0019c2E312824759
8500000,0x7ea87BE8ED8B75afaf80a43CdBb40753e7ad74c6
1343108,0x4fDA03DD0e4eAf958F48862E1E8019E02c064D9F
10000000,0x6a8D3e8115A6f01437DbF4E28f522C92fb70f568
1249000,0x62293f0c061a137863CfBa2603CA640b5E55F6BC
10000000,0xd6fD02aC334588b97852Aa5a4593172472ad96A4
10000000,0x83A97EE64D4EA4B5DFE9D262e67dff9f802bfb07
3250336,0xa8E95bEe1736867c84FEBA4B57F65Cd08A9eF9Ff
10000000,0xE88941316836b4EE13c4d73f243ed5003CB7C2Db
10000000,0x7510b6292aC70AaC3D17CdD323A03cf9382D5C31
10000000,0xeb20d0edeaa88c737ddde8e691ed9c59f61b3427
828194,0x4F239a52Df4f4778897711203C4EA87469D2aF89
10000000,0x46DCA67137413797dd6573BABa4178F32AaA8E57
200000,0xdB3e1a8c608C9E4C1d8d868029964564A0cbeE3b
8955592,0xA90Bde3a0962aBb36Aa74283a2B573CE6E6F8717
300000,0x4a46A5f7C9e02c8B01AB5cbC8477f73888a17aBE
9890686,0x1Be69b92B5Eae4541018522F2b839E965e012dA5
5756903,0xA4C9d9A5568781867A61a78b96098036defbd65E
10000000,0x375c18F31abcC80dccec0eae3824905EE64E3e47
10000000,0x1fcF4e16CE1f212dae04855fE02DCd74d8e7c993
10000000,0x90b956D2A705F8BF79a70DEF26cA1eb8863FC4d0
2776968,0x21606eE18fc1c9B398c25f56e98E6035ab434299
1930686,0xfc3ef672B2cD0658d774F5fF1346eBD24b213afa
10000000,0x71f485490D0DC33F774073F0CF0e1DACFcBd6d71
10000000,0x6fd5F67390C21AaFCA0C996a060AEB5DC1cE64FF
5478732,0x9cB081e573f0FA73B781C7982Fb46BD78530d988
1029078,0xb86e4F3a99D1f86B50EFf205c322187D504084c2
10000000,0x716651ED3114465c46D3aB001a5779dDF838cEd2
5836827,0xb25523151e1dA082F4b1B243A95025090ed1d16F
9950000,0x8dE764AFed7472207211338ebCb8E3C86A8687e7
10000000,0x50e7dAFB33C2B9Bc70F9A7a4977789e09df1a861
10000000,0x2612836FEace23D781Fb2908300443caEEfC0b44
10000000,0x6dbc7b15fbf934ce32E349c36D09c74282a2457b
10000000,0x8982A7B1690DeFe310896768F0852d33B1663382
9950000,0xD63541d2872c26A7B867a78a95A093D7e7E51E98
10000000,0x3A8978E2F4A41B5D383D84aC8Bcc85947511B5D4
9726038,0x0CD7A490e9824Df2d9d4e5537370Db9DE0081dbf
8402039,0x07AB86B3B2FC66FbF7A138d25D2dc780CEBCB363
2450000,0xaC890236A54D783CD5967059d28eb0991416bAE1
10000000,0x4728bAb6ACd50cbdB00Dc4E788e553f339a031F5
939000,0x20F4436356501A447822bc6247d738EBeDcb6229
9981130,0xB5717A5943B916f256740A89A5a8a78ab535FA41
10000000,0xEF7BD77708109d05df93c8B8c9fB410c42bC7c29
10000000,0xCDa26ef1aB85CE879c334241222e1219b99e7c9b
1000000,0x59fDD4C4405fA33D76B09F8cd1b3B6878D7dD5eb
504065,0x2A1152BE99179AD4964a9f2A8C8D1Bb905b79bf4
10000000,0xC47A5c76640878668A27ECA13a7F6f7389F6b1Da
10000000,0x41646e8b3c3589dfaB0Ef9C7ef1cBBf57f1EdF90
10000000,0xe5c4a24a8f2af1f2da2fb94612ae6939c5cd4347
10000000,0x4be92A5b6d76A55B5FD398719fD00011E918Ff13
10000000,0x8f60cF0da1ACF6CCc8AF85DC5F99A042A2F9bC0F
3000000,0x04E7092f86560518b952D71885153425397B990b
10000000,0x91Bc6cFAbaCf9D251dEaCA78AA6D81B6cd46FFDf
2383130,0x73258b80638CD79e168C638a997F90052051d7BE
10000000,0x76D1F80b510603a1A379A24cEf722c182618DcC0
10000000,0x4613EEaA10746596DB2043046d47B52f00604CF4
8750000,0xc6cB96CC1727eC701E5483C565195B01E3C1da2b
10000000,0xaC79b6042a86B8705696E05a14A1853CE9B82ece
119253,0x4e15aC6D5F8A6b5c5a84436955C9f38F4195Bf61
2200000,0x506808B6b7eDBF6A1cC30e636a812539E3F731D0
10000000,0x380321D5ef1596a15B78ff63a7B268399968769C
10000000,0xD16c68bC93ACC7De3Aea35bFDe4887FC29D05749
10000000,0x4ae1057c06781c48bad239bdaa699d6aa620587e
10000000,0x8A1a3980a1f25a0421b460432bF9F2CdB378a056
447400,0x8aDBE6B877fd3F3aa67C59F89624C52A45591E35
623756,0xEf56b28F5699B4d55ef291eB5A97f9882b664819
10000000,0xf30B5650289B87E4d6617b29B99a9fDE4880e6d3
10000000,0xEE4fa039d9A62c746D71FB68586230b67B0F6F57
10000000,0xcAF548B15644b0CBF92dE0179D52d0B562Bc3abB
10000000,0x573A839943FfEb67D765115DB22FFDc07E81Fe92
5000000,0x540C7DC802F17B68548de4D4c623d62FCaf32eB3
10000000,0x406Cbb7824D6824d5fD30227EC02Ffa2D2970aE2
9500000,0x68303a858D10f9cfF32373e3f5Ca6B2a13Af8c3c
2500000,0xd59626578506A6E51e74b63818Afe164A7Fe37C9
10000000,0x7ea366591a179288bA4ECdB210EC2a1a04105F66
10000000,0xd7740a75c8e9ca140737ff34feed60e717b5d940
2445763,0xB11dF61B3508aC8BC6f1790383A75Fa20Bf720b1
10000000,0xd4Ec2EF263A33DA3378D5bfd49C8fd68324c7bE8
10000000,0x3463dB771E99822F26dCf57CEfDAccA3301c34D5
10000000,0x0DBd1B310712a14CB4612e2c00B4f6f5558CEf2a
10000000,0x0f582eeDf60DAD7Cc621B6E466219E1eE9937766
10000000,0xfcc34cB29FF87186ec256a1550Eb8c06dF6d8199
6370030,0xC965303befCa2991633fE5c13e1389E6E43EF41E
10000000,0x4ab7ddf182038DfA3Cb784D9D2e0Fc52B34c83EE
6250000,0xBc159B71c296c21a1895a8dDf0aa45969c5F17c2
10000000,0x37399cF0b274b3d2989520d9cf16A71Ec3731779
10000000,0xcBfE89950F0BB34F9c9c17F3B9806c007B27e3aE
10000000,0x87619be37e0e78ce22f61880eadabb5a3144eeb0
10000000,0x996EeC5A4E8Ae40fB514521C74904a606507fEE6
10000000,0x6591a04beafec9c75f1399c3747904ef753c42ce
10000000,0xB3542f529BCDa9AbF6291b7d267e0A35eF90cCa4
9967092,0x5770319bB0572403809d57962c8Cc8359DeDa2E3
10000000,0x89C9491635e2bE5a773665b495D87a23287ac3ce
9967092,0xaD749081a470334ea511a677Fd1312eA34A43920
5000000,0x07A29AC4c9D34782b87cfEf20Beeb9940F3fBEb7
9976550,0xaEcae42516E36B15c57BaFfD2Ab54E68c591e459
10000000,0xa9B66050b923856E74c7868D266187b852729049
413353,0xbFd7dE39db0edd0bB912de917E1553fe42400402
3182163,0x958DB0aB868d9c40A1028b87Bfb31eFBF83308A3
10000000,0xe4D61bB27A86938Ef5Ac8f208b90BbeC51138069
1800000,0x9A63126a7017Eb558f96c9E45441eF4195e49976
9621849,0x0EC1B71F056De130613397AE6680617f1d252Ccd
11950000,0x89599afb39836eDbD069A7980b98429655af7B8c
10000000,0xfD58988C85C6DAcB0aBc21ae1F632D218A798255
10000000,0xB895Db631777EB22bb047472701e6b7C063F76c2
10000000,0xdABb14eDD4555d0b4bAEf125ee59150C2f50C426
2410602,0x6B9E3eF4de7E676bD0Ba4BC7b12596A983531103
10000000,0x2577244a519eeC2c36903972E2755D16b69fAcD5
10000000,0x7d8C89aEF5DDDa740fAdfB6E21c8D09BD4502Bc5
10000000,0x3bDcC7369760f425C66C2Ef8381449779D2Dc0C0
10000000,0x8670Ee619051ABB0a3aF9Ba23b9e183c4991B272
7000000,0xa2c54780B846C8641A5554d866F012D38114612D
4553896,0x672d3abf81f0b5d11afe77654ebbe4d85a3d6595
10000000,0xf64a0C9cDa5C5053027d8ab8BF610C339A58f006
2450000,0xD0bca05daDA70E3F8746BEE03faba09cF3200E24
10000000,0xd9B4Ad7ED077da9eEF8A5E21C6D3Bfde2d14BEA3
10000000,0xa57F784224222ECC7095B2f7f167C2243ECCA8A7
10000000,0xf7C3b51f85935460be78056FCfCadc0dBc18F4AE
10000000,0x05bAca0Bd84cac13D8fFb86C49DC58DeBcB54672
9310938,0xd1B75D0D52b7983272040f09BFc0AFA3652eDD01
10000000,0x1E8b4c043dDcB27dD3C0C287A40241FEB8Ad50C9
9950000,0x308efDc186e8467bECE910057139309C1d47Ff25
3958700,0xe9d7219B7Fd6fE5F30c83A076a66490D1E324766
5000000,0x6463C747Adff3601DD292605B1345400532FCC9F
10000000,0x85AFFd777EEB7d52B8Eae4fBbEe03446850a5266
7450000,0x1C52d5593703Df492082a494666938A12390f8B6
1000000,0xF5AF80F3929F9F0F407B610DA47583C42C2019A7
936000,0x6227765DEC53e4D32b959579b58aDB2AFd5DcA42
2000000,0x82aa97Fabe37b1271387298382b31f732e5712F5
10000000,0x876618835Ab01549b12B169D4d42341926238c39
2232437,0xBDF7fB77D54159120A9b6CaE3FE686fd2642782A
223500,0x24265Cb075d1c8F9A11a0e494e75354f8D676100
1100000,0xa25570fb4A9B443c272C445789Cbc8699435854f
20000000,0x3826E69113dd9d4d1c917415Cec97c2d686F8F05
3707144,0x83e14D27D49692203B84D68011468f300E8303F5
10000000,0xF3b2A4322455a63B703aE893A71F45c815e802d5
5147964,0xA6442505133C4852d9a90b61f18AcaAd281B3990
2950000,0xb697B63554e8026cd1981Ba62d93D22f8a66bA3a
10000000,0xd2507Ed0454159C19d706d3078b676b4c4979ebA
585000,0x219c12318AfF3D1319C63657d0f38AfA331cCcef
10000000,0x3EC8f5502964740b2f6cC57B6871Ab69aD4238c4
1057614,0x72a490a5eAAB395cEff61818D140a4Efd6EE609c
1762969,0xDe1EcDed11660bcB9315c5ad4d58A000414920Fe
405491,0x6033235d1b1FE9E1728b020Eb3f2BF9a7695D3ab
9948772,0x0f73D0D7C68010ca97377E0A3D60BB7B076F1Af5
4945099,0xd4E7ef9Ae3423639b5670938c5308e66343fd91e
9950000,0xB020936042FbF3472B6bdB34628bCcA3CF78Da4C
9805967,0xb6C4d6CD43B574D4177d0e66ce28B49f0CF50E25
9950000,0xdc3D880422375E7533592d63dAC738ab01A70BcE
10000000,0x768c3C340aa5f0DE946647391FFf30A3D1f5DEcF
1500000,0x06B0f079f534e331fDC5C062D89Dbf42557D135C
9500000,0x9Ffcd637B20604570932a075D1112417287bBFA3
6709500,0x1BB881b3760e7c43B38155B6d7E53a6D90A57D23
7552595,0x6c7EA81Bb46ec44720AF326a25dF1DDE93BC4B87
10000000,0x70c25bc57Ba1F582075893D50De804d407FE68ea
10000000,0x6542af89b3355F143a7301fA93dca5eC6531E3C9
3000547,0xa3d752bE4A8FaFBd371151Cab6cD8B316A8fcb63
961319,0xd81404711B0050F9bbF9684f468B6DA5C0F50Fc2
10000000,0x6c1eBdF04F137fA2aA6b7e98D69e99Da5DF1151E
1710000,0xe60f9122209c8D3490d6feeA908C093ae0d0E93C
10000000,0x3e7A44A6dEed5828e2a70120406688bd0908CFe5
385000,0x769a1482E52d28225E6A71Ec56b58FF6BB0DaF63
10000000,0xB5acEAFbCf35877581633eA717ffe8314080e199
10000000,0x893872a463D44121118323c12A5bB69bC1161330
8950000,0x528B3526867BD0C483877A9547F01646A4e2BD1D
2000000,0x91a3CafCA9853c2e259c29BC8bA808fF66a3c880
4960000,0x1A730E688e21DE3aFc1cA5b1c7F04d98a6E84Cf6
10000000,0xdFe6714d7205b7F43907DC584e5Bb32320b2B6c0
2887000,0x14f0BAcB79dc4a45d12315D6491A49D6d6d23522
985557,0x9218B1A9ffD2208b44C2D0e47dBd9708b91E98F5
10000000,0x1CD0F3E2791Cd7D6fEa56AF5e4F69B774041B49e
950000,0x8C2054c58c9279caD2fa2da5F4CB7D2183b9f7C6
1431527,0x863A86F74C84F626c81Ad335bDD195C56426D49D
2445034,0xdC5d3DBF92aF83F9C0081e0D543d673cC5d84354
10000000,0x894a7427bd9eE26976398a9dfbb89f036c7F331a
3145000,0x74931A63f678581234ebC535724517778084fDdD
4184500,0x64741d6cEb60d99462FEa58aaa8693EaaF1d73EF
3217054,0x42e474a19d8f98E878525709a82e5AF82D416b23
9420003,0xC0CB43a119c1c6A9EA50399161ff1B620c6bC1ed
10000000,0x40747aD80ab6a9D6Fe222d531660549BA0296e22
10000000,0x2913404e9CD1E96AE4CDC6D468836A01a1c0F66c
9950000,0x86522A722E5d30Ac25A8C1dFE22c1Fc615157aE8
10000000,0xD3Fdcf8DD2408165f121c02F9d3d8b1bd926Ad71
10000000,0x4aB218bB0B67D4055a9C61e0CCe9A1973D0dCB1c
1250937,0x4De4EF28Db8893C16DEa9E791E7aF50e68918A0E
10000000,0x94172EF86CB242B61147FcCAdF42A38dD03f7D49
10000000,0x05D51EACE9D9c533CdcFD60B69eEe7965bf10A22
10000000,0x5E234e5807a60aC597B35E72c13879176Be97e84
9060000,0xfE31c629259695b696843952fFE70898A8D30E16
1500000,0xDc043b226C4cE6a80d69bd42F744A1e0915E98fc
10000000,0xD00c4d233daE9406463A40752B9ddF3926418681
20000000,0x271bc1d79A6cA300de99E634E0a0508fa1b0DdF9
5055661,0x1332f3755F48A9C7f618681ae3BDBE618Ddf65D9
9051978,0x351Da3c9B54621f3905462E865FE3723DCBA8e81
10000000,0xb42cD7ca17420a2289765A5c05a5C272fa9a5a4A
10000000,0x379F12e4cC2f27AbedA57b4C5160190F52FC312F
10000000,0x1e1b6850b31b6c597a1c957471d9bc1735e59e67
9985000,0x38C0323b70e724f8E90fEd81f86791fa6ECa4d28
10000000,0xD0add237F1cD29C58642d53c4B6A67B0bB07A7c9
1248000,0x49882be3A26b86C10d258bF2708c0089CCdb9a93
10000000,0x9cac24428b1526596cFf3a2BD2c1B662FA2dda93
10000000,0xe45DCDbA6271d2C8066d8A0D72570E18E99e1B0F
1210516,0x58A7B9371c72FE29d56Fec138e9C1F66474d5DCC
1000000,0x9CB0266CaBE6Baeac7dbDAAAc89Ffef4fa7B712f
10000000,0xfa92f134a44cc0bb1906b8111bdea3e4cc55da56
9968200,0xC33ab3a442723E87B3Da5cdF9801B181E5b13BdD
4863702,0x7C8c36164F46d7eF398609E744C8fDDEb11ae058
10000000,0x7678bDe82a8fbdE658244116e9bA77473BB8a86A
10000000,0x7f7c4082dfb065b6107b57bb7e7354a6dafe1fca
191686,0xC567f0d7899C6d6C87a038423F7fc49FcCDC7023
750000,0xc896E266368D3Eb26219C5cc74A4941339218d86
6607487,0x7DBAf5F07cBD9D5BE89Ed50c6B652E611b114539
10000000,0x22645019e947D04Ca9101185b03987d39A7BB49E
1950000,0x9fb96c6556562E660811c99da2351d99DbFDB188
9500000,0xC3c29D099207380E2A2FcfFE0de30111FE16b6d9
7373926,0xB6998D6d271B9573C09D52B994B99e296624c34c
